NCO_2015_Code,NCO_2004_Code,NCO_Job_Title,ONET_Code,ONET_Job_Title,Match_Score,LM_AIOE_Raw,AI_Automatability,AI_Exposure_Category,Match_Type
6310.01,6200.1,Tree Trimmer and Pruner,45-2099.00,"Agricultural Workers, All Other",60,-0.9569999999999999,23.730158730158735,Low,prefix_5
6310.99,6200.9,"Subsistence Crop Farmers, Others",11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",95,-0.158,44.867724867724874,Medium-Low,direct
7111.01,7121.1,Hut Maker,47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7111.02,7121.2,Thatcher,47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7111.99,7121.9,"Builders, Traditional Materials, Other",47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7112.01,7122.1,Stone Mason,47-2021.00,Brickmasons and Blockmasons,95,-1.607,6.534391534391537,Low,direct
7112.02,7122.2,"Bricklayerer, Construction",47-2021.00,Brickmasons and Blockmasons,80,-1.607,6.534391534391537,Low,direct
7112.0201,,Plumbing Mason,47-2021.00,Brickmasons and Blockmasons,95,-1.607,6.534391534391537,Low,direct
7112.03,7122.3,"Bricklayer, Refractory",27-2011.00,Actors,95,0.578,64.33862433862433,Medium-High,direct
7112.04,7122.4,Paviour,47-2021.00,Brickmasons and Blockmasons,80,-1.607,6.534391534391537,Low,direct
7112.05,7122.5,Tar Supervisor,47-2021.00,Brickmasons and Blockmasons,80,-1.607,6.534391534391537,Low,direct
7112.0601,,Assistant Mason,47-2021.00,Brickmasons and Blockmasons,95,-1.607,6.534391534391537,Low,direct
7112.99,7122.9,"Bricklayerers, Other",47-2021.00,Brickmasons and Blockmasons,80,-1.607,6.534391534391537,Low,direct
7113.02,7113.2,"Stone Cutter, Hand",47-2022.00,Stonemasons,80,-1.483,9.814814814814815,Low,direct
7113.03,7113.3,"Stone Dresser, Hand",47-2022.00,Stonemasons,80,-1.483,9.814814814814815,Low,direct
7113.04,7113.4,Stone Carver,47-2022.00,Stonemasons,80,-1.483,9.814814814814815,Low,direct
7113.05,7113.5,"Stone Polisher, Hand",47-2022.00,Stonemasons,80,-1.483,9.814814814814815,Low,direct
7113.99,7113.9,"Stone Splitters, Cutters and Carvers, Other",47-2022.00,Stonemasons,80,-1.483,9.814814814814815,Low,direct
7114.01,7123.1,Concrete Moulder,47-2051.00,Cement Masons and Concrete Finishers,95,-1.678,4.65608465608466,Low,direct
7114.02,7123.2,Cement Finisher,47-2051.00,Cement Masons and Concrete Finishers,80,-1.678,4.65608465608466,Low,direct
7114.99,7123.9,"Concrete Placers, Concrete Finishers and",47-2051.00,Cement Masons and Concrete Finishers,95,-1.678,4.65608465608466,Low,direct
7115.01,7124.1,"Carpenter, General",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.02,7124.2,"Carpenter, Construction",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.0201,,Assistant Shuttering Carpenter,47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.03,7124.25,"Carpenter, Structural",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.04,7124.3,"Carpenter, Village",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.05,7124.35,"Joiner, Wood",47-2031.00,Carpenters,80,-1.245,16.11111111111111,Low,direct
7115.06,7124.4,"Loftsman, Ship Building",47-2031.00,Carpenters,80,-1.245,16.11111111111111,Low,direct
7115.07,7124.45,Shipwright,47-2031.00,Carpenters,80,-1.245,16.11111111111111,Low,direct
7115.08,7124.5,"Lascar Stager, Ship Building",47-2031.00,Carpenters,80,-1.245,16.11111111111111,Low,direct
7115.11,7124.65,"Carpenter Worker, Boat Building",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.12,7124.7,"Carpenter, Boat Building",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7115.13,7124.75,"Caulker, Boat Building",47-2031.00,Carpenters,80,-1.245,16.11111111111111,Low,direct
7115.99,7124.9,"Carpenters and Joiners Operatives, Other",47-2031.00,Carpenters,95,-1.245,16.11111111111111,Low,direct
7119.01,7129.1,Well Digger,47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7119.02,7129.2,White Washer,47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7119.0301,,Assistant Scaffolder,47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7119.99,7129.9,Building Frame and Related Trades,47-2061.00,Construction Laborers,80,-1.405,11.878306878306878,Low,direct
7121.01,7131.1,"Tile Layer, Roof",47-2181.00,Roofers,80,-1.553,7.962962962962966,Low,direct
7121.99,7131.9,"Roofers, Other",47-2181.00,Roofers,80,-1.553,7.962962962962966,Low,direct
7122.01,7132.1,Tile Setter,47-2044.00,Tile and Stone Setters,80,-1.196,17.40740740740741,Low,direct
7122.02,7132.2,Concrete Mixer (Mosaic Tile),47-2051.00,Cement Masons and Concrete Finishers,95,-1.678,4.65608465608466,Low,direct
7122.03,7132.3,Tile Presser (Mosaic),47-2044.00,Tile and Stone Setters,80,-1.196,17.40740740740741,Low,direct
7122.04,7132.4,Planer (Mosaic Tile),47-2044.00,Tile and Stone Setters,80,-1.196,17.40740740740741,Low,direct
7122.05,7132.5,Mosaic Layer,47-2044.00,Tile and Stone Setters,80,-1.196,17.40740740740741,Low,direct
7122.06,7132.6,Parquetry Floor Layer,47-2044.00,Tile and Stone Setters,80,-1.196,17.40740740740741,Low,direct
7122.99,7132.9,"Floor Layers and Tile Setters, Other",47-2044.00,Tile and Stone Setters,80,-1.196,17.40740740740741,Low,direct
7123.01,7133.1,Plasterer,47-2161.00,Plasterers and Stucco Masons,80,-1.578,7.301587301587301,Low,direct
7123.99,7133.9,"Plasterers, Other",47-2161.00,Plasterers and Stucco Masons,80,-1.578,7.301587301587301,Low,direct
7124.01,7134.1,"Building Insulator, Hand",47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",80,-1.51,9.100529100529101,Low,direct
7124.02,7134.2,Acoustical Insulator,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",80,-1.51,9.100529100529101,Low,direct
7124.03,7134.3,"Insulator, Boilers and Pipes",47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",80,-1.51,9.100529100529101,Low,direct
7124.04,7134.4,"Insulator, Refrigeration and Air-",47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",80,-1.51,9.100529100529101,Low,direct
7124.99,7134.9,"Insulation Workers, Other",47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",80,-1.51,9.100529100529101,Low,direct
7125.01,7135.1,Glazier (Construction),47-2121.00,Glaziers,80,-1.267,15.529100529100532,Low,direct
7125.02,7135.2,"Glazier, Vehicle",47-2121.00,Glaziers,80,-1.267,15.529100529100532,Low,direct
7125.03,7135.3,Picture Framer,47-2121.00,Glaziers,80,-1.267,15.529100529100532,Low,direct
7125.99,7135.9,"Glaziers, Other",47-2121.00,Glaziers,80,-1.267,15.529100529100532,Low,direct
7126.0101,7136.1,"Plumber, General",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0102,,"Plumber, Operations",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0103,,"Plumber, General – Installation and Repair",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0104,,"Plumber, General Helper",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0105,,"Plumber, General Assistant",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0106,,"Plumber, Maintenance and Servicing",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0107,,"Plumber, Maintenance and Servicing",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0201,7136.2,Pipe Layer/Plumber Pipeline,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7126.0301,7136.3,Pipe Fitter,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",80,-1.12,19.417989417989418,Low,direct
7126.04,7136.4,Straightening Machine Operator (Iron &,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
7126.05,7136.5,"Puncher, Metal",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",80,-1.12,19.417989417989418,Low,direct
7126.06,7136.6,Pneumatic Chipper,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",80,-1.12,19.417989417989418,Low,direct
7126.99,7136.9,"Plumbers and Pipe Fitters, Other",47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7127.01,7233.5,"Mechanic, Refrigeration and Air-",49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",80,-0.896,25.343915343915345,Medium-Low,direct
7131.01,7141.1,"Painter, Building",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7131.0101,,Assistant Painter and Decorator,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7131.02,7141.2,"Painter, Steel Structure",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7131.03,7141.25,"Painter, Industrial",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7131.05,7141.4,Paper Hanger/Wallpaper Fixer/Decorator,47-2141.00,"Painters, Construction and Maintenance",80,-1.381,12.513227513227516,Low,direct
7131.99,7141.9,"Painters and Related Workers, Other",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.01,7142.1,"Painter, General",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.0201,7142.2,"Painter, Spray/Painting Technician (Spray",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.0202,,Auto Spray Painter/Painter,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.0203,,Auto Body Painting Technician – Surface,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",80,-1.279,15.211640211640214,Low,version_map
7132.0204,,Automotive Body Painting Technician,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",80,-1.279,15.211640211640214,Low,version_map
7132.0205,,Auto Spray Painter Assistant/Painter,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.03,7142.25,Metal Sprayer,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",80,-1.279,15.211640211640214,Low,version_map
7132.04,7142.3,"Painter, Sign and Letter",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.05,7142.4,"Painter, Brush",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.06,7142.5,"Painter, Wood Work and Furniture",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.07,7142.6,"Painter, Glass",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.09,7142.8,"Painter, Mate",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
7132.0901,,Automotive Paint Shop Assistant,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",80,-1.279,15.211640211640214,Low,version_map
7132.99,7142.9,"Varnishers and Related Workers, Other",51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",80,-1.279,15.211640211640214,Low,version_map
7211.01,7211.1,"Moulder, General",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7211.0101,,Press Shop Operator,51-4071.00,Foundry Mold and Coremakers,80,-1.642,5.608465608465613,Low,direct
7211.0102,,Press Shop Assistant/Helper,51-4071.00,Foundry Mold and Coremakers,80,-1.642,5.608465608465613,Low,direct
7211.02,7211.2,"Moulder, Machine",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7211.0201,,Casting Technician – Sand Moulding,51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7211.03,7211.3,"Moulder, Vertical Pipe",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7211.04,7211.4,"Rammer, Vertical Pipe Moulding",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7211.05,7211.5,"Core Maker, Moulding (Hand)",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7211.06,7211.6,"Core Maker, Vertical Pipe",51-4071.00,Foundry Mold and Coremakers,80,-1.642,5.608465608465613,Low,direct
7211.99,7211.9,"Metal Moulders and Core Makers, Other",51-4071.00,Foundry Mold and Coremakers,95,-1.642,5.608465608465613,Low,direct
7212.01,7212.1,"Welder, Gas",51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.0101,,Plumber (Welder)/Plumbing (Sanitary,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7212.0102,,Plumber (Welder) Assistant,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",95,-1.12,19.417989417989418,Low,direct
7212.0105,,Tungsten Inert Gas Welder,51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.0111,,Repair Welder,51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.02,7212.2,"Welder, Electric",51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.03,7212.3,"Welder, Machine",51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.0301,,Welder,51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.0302,,Welding Technician,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.0303,,Gas Metal Arc Welder/Metal Inert,51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.04,7212.4,Gas Cutter,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.0402,,Plasma Cutter – Manual,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.05,7212.5,Brazer,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.0501,,Soldering and Brazing Operator,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.06,7212.6,Lead Burner,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.07,7212.65,"Welder, Resistance",51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7212.0801,,Welding Assistant,51-4121.00,"Welders, Cutters, Solderers, and Brazers",80,-1.298,14.70899470899471,Low,direct
7212.99,7212.9,"Welders and Flame Cutters, Other",51-4121.00,"Welders, Cutters, Solderers, and Brazers",95,-1.298,14.70899470899471,Low,direct
7213.0101,7213.1,"Sheet Metal Worker, General/Sheet Metal",47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.02,7213.2,"Sheet Metal Worker, Structural",47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.0201,,Auto Engine Repair Technician,47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.0301,7213.3,Dent Remover/Auto Body Repair,47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.0302,,Auto Body Technician/Denter,47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.04,7213.4,Tinsmith/Whitesmith,47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.05,7213.5,Tin Coater,47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.06,7213.6,Machine Feeder and Off-Bearer,47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7213.99,7213.9,"Sheet Metal Workers, Other",47-2211.00,Sheet Metal Workers,80,-1.245,16.11111111111111,Low,direct
7214.03,7214.3,Boiler Fitter,51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.04,7214.4,"Tubesmith, Boiler",51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.05,7214.5,Boiler Maker,51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.06,7214.6,"Erector, Structural",51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.07,7214.65,"Fitter, Structural",51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.08,7214.7,"Fitter, Construction",51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.09,7214.8,Riveter,51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.1,7214.82,Riveter (Railroad Equipment),51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.1101,,Assistant Bar Bender and Fixer,51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
7214.99,7214.9,"Structural Metal Prepares and Erectors,",51-2041.00,Structural Metal Fabricators and Fitters,80,-1.078,20.52910052910053,Low,direct
